ID,Condition,Group,Expectation,Instructions,Trial,Y_axis,X_axis,Radial.Error,Constant_X,Constant_Y,BVE
103,hp,TCE,Teach,Explicit,5,-115.755,3.047,115.7950959,3.047,-115.755,13730.98792
103,hp,TCE,Teach,Explicit,6,15.206,-12.528,19.70211207,-12.528,15.206,234.8226939
103,hp,TCE,Teach,Explicit,7,72.343,-15.278,73.93867008,-15.278,72.343,5225.866829
103,hp,TCE,Teach,Explicit,8,-19.745,-15.403,25.04231287,-15.403,-19.745,392.3533365
103,hp,TCE,Teach,Explicit,9,-65.802,-9.162,66.43677783,-9.162,-65.802,4369.053899
103,hp,TCE,Teach,Explicit,10,1.377,-21.457,21.50113899,-21.457,1.377,45.81257929
103,lp,TCE,Teach,Explicit,1,49.303,-5.254,49.58215732,-5.254,49.303,2772.042081
103,lp,TCE,Teach,Explicit,2,-16.994,-12.084,20.85231623,-12.084,-16.994,255.4745178
103,lp,TCE,Teach,Explicit,3,-36.26,5.436,36.66521098,5.436,-36.26,1169.816006
103,lp,TCE,Teach,Explicit,4,10.868,11.623,15.91249676,11.623,10.868,439.2497536
103,lp,TCE,Teach,Explicit,5,-58.763,-17.836,61.41020326,-17.836,-58.763,3270.26608
103,lp,TCE,Teach,Explicit,6,-21.826,-5.338,22.46927947,-5.338,-21.826,344.5901482
103,lp,TCE,Teach,Explicit,7,68.415,-18.174,70.78775672,-18.174,68.415,5353.635697
103,lp,TCE,Teach,Explicit,8,-48.32,-8.786,49.11228152,-8.786,-48.32,2049.268153
103,lp,TCE,Teach,Explicit,9,-5.932,9.012,10.78910413,9.012,-5.932,170.8360122
103,lp,TCE,Teach,Explicit,10,26.239,3.439,26.46340571,3.439,26.239,926.496475
104,pt,TTA,Test,Analogy,1,178,-8,178.1796846,-8,178,35126.69976
104,pt,TTA,Test,Analogy,2,-118.992,3.904,119.0560258,3.904,-118.992,12125.97636
104,pt,TTA,Test,Analogy,3,-10.436,14.017,17.47530787,14.017,-10.436,444.2342346
104,pt,TTA,Test,Analogy,4,66.562,-7.109,66.94055367,-7.109,66.562,5773.072204
104,pt,TTA,Test,Analogy,5,102.559,3.085,102.6053883,3.085,102.559,12641.42577
104,pt,TTA,Test,Analogy,6,-105.759,-26.547,109.0399436,-26.547,-105.759,9662.159841
104,pt,TTA,Test,Analogy,7,-98.546,-24.65,101.5821668,-24.65,-98.546,8253.953261
104,pt,TTA,Test,Analogy,8,-5.939,-12.512,13.84997708,-12.512,-5.939,42.10255498
104,pt,TTA,Test,Analogy,9,-17.505,-16.266,23.8957691,-16.266,-17.505,150.5940702
104,pt,TTA,Test,Analogy,10,-84.131,3.725,84.21342402,3.725,-84.131,5697.711827
104,b1,TTA,Test,Analogy,1,277,-7,277.0884335,-7,277,55242.51152
104,b1,TTA,Test,Analogy,2,-5.379,14.642,15.59877575,14.642,-5.379,2554.689301
104,b1,TTA,Test,Analogy,3,84.393,12.224,85.27370418,12.224,84.393,2028.246937
104,b1,TTA,Test,Analogy,4,-82.792,13.019,83.80936478,13.019,-82.792,15828.01112
104,b1,TTA,Test,Analogy,5,11.092,3.913,11.76197403,3.913,11.092,1002.510504
104,b1,TTA,Test,Analogy,6,27.778,-17.509,32.83568737,-17.509,27.778,413.5768291
104,b1,TTA,Test,Analogy,7,-94.095,9.58,94.5814222,9.58,-94.095,18678.6116
104,b1,TTA,Test,Analogy,8,46.035,-14.383,48.2295751,-14.383,46.035,146.5641555
104,b1,TTA,Test,Analogy,9,65.59,-18.515,68.15316079,-18.515,65.59,798.2687363
104,b1,TTA,Test,Analogy,10,90.351,-25.669,93.92657112,-25.669,90.351,2853.333984
104,b3,TTA,Test,Analogy,1,3.573,-1.047,3.723242941,-1.047,3.573,229.6247355
104,b3,TTA,Test,Analogy,2,83.058,-17.148,84.80970032,-17.148,83.058,4450.805601
104,b3,TTA,Test,Analogy,3,-19.565,-5.517,20.32797368,-5.517,-19.565,1340.450902
104,b3,TTA,Test,Analogy,4,35.292,-18.376,39.78947901,-18.376,35.292,440.6748071
104,b3,TTA,Test,Analogy,5,66.535,-6.188,66.82213383,-6.188,66.535,2462.435594
104,b3,TTA,Test,Analogy,6,-1.368,2.912,3.217323111,2.912,-1.368,458.2649015
104,b3,TTA,Test,Analogy,7,-36.288,-2.709,36.3889767,-2.709,-36.288,2864.184192
104,b3,TTA,Test,Analogy,8,102.172,-20.255,104.1603697,-20.255,102.172,7408.757455
104,b3,TTA,Test,Analogy,9,-37.318,-5.562,37.73021293,-5.562,-37.318,2951.935058
104,b3,TTA,Test,Analogy,10,-26.577,-7.744,27.68224097,-7.744,-26.577,1894.897503
104,b6,TTA,Test,Analogy,1,8.031,-16.552,18.39743637,-16.552,8.031,265.4797899
104,b6,TTA,Test,Analogy,2,-93.309,5.328,93.46099221,5.328,-93.309,13026.61441
104,b6,TTA,Test,Analogy,3,63.028,-7.359,63.45615545,-7.359,63.028,1829.744877
104,b6,TTA,Test,Analogy,4,61.359,-10.731,62.29029814,-10.731,61.359,1711.667922
104,b6,TTA,Test,Analogy,5,58.061,-5.881,58.35808326,-5.881,58.061,1427.363909
104,b6,TTA,Test,Analogy,6,-32.462,11.885,34.56927348,11.885,-32.462,3094.83472
104,b6,TTA,Test,Analogy,7,27.215,-12.674,30.02143403,-12.674,27.215,95.22373985
104,b6,TTA,Test,Analogy,8,58.074,-15.202,60.03074446,-15.202,58.074,1516.582683
104,b6,TTA,Test,Analogy,9,-9.509,11.585,14.98777188,11.585,-9.509,1189.947153
104,b6,TTA,Test,Analogy,10,62.318,-18.482,65.00090344,-18.482,62.318,1927.76567
104,hp,TTA,Test,Analogy,1,113,21,114.9347641,21,113,10394.12019
104,hp,TTA,Test,Analogy,2,-13.121,10.327,16.69753185,10.327,-13.121,710.1789128
104,hp,TTA,Test,Analogy,3,-74.292,7.204,74.64046409,7.204,-74.292,7563.886492
104,hp,TTA,Test,Analogy,4,2.163,-13.087,13.26454439,-13.087,2.163,378.1494132
104,hp,TTA,Test,Analogy,5,-30.042,-9.156,31.40627485,-9.156,-30.042,1973.46431
104,hp,TTA,Test,Analogy,6,65.091,8.912,65.69826501,8.912,65.091,2787.339014
104,hp,TTA,Test,Analogy,7,56.434,-17.51,59.08803987,-17.51,56.434,2356.246924
104,hp,TTA,Test,Analogy,8,-10.982,14.292,18.02402807,14.292,-10.982,675.99354
104,hp,TTA,Test,Analogy,9,15.876,-12.64,20.29327416,-12.64,15.876,265.693962
104,hp,TTA,Test,Analogy,10,1.794,23.917,23.98418906,23.917,1.794,540.5923628
104,lp,TTA,Test,Analogy,1,-53.078,22.274,57.56218516,22.274,-53.078,3362.090333
104,lp,TTA,Test,Analogy,2,32.463,16.35,36.34788672,16.35,32.463,1071.723016
104,lp,TTA,Test,Analogy,3,29.383,-8.057,30.46762114,-8.057,29.383,899.5856378
104,lp,TTA,Test,Analogy,4,5.45,-12.085,13.25706321,-12.085,5.45,278.970784
104,lp,TTA,Test,Analogy,5,31.752,-15.402,35.29038266,-15.402,31.752,1269.720552
104,lp,TTA,Test,Analogy,6,-13.98,9.004,16.62866248,9.004,-13.98,279.0325494
104,lp,TTA,Test,Analogy,7,-63.978,21.326,67.43873338,21.326,-63.978,4649.183153
104,lp,TTA,Test,Analogy,8,23.459,13.27,26.952135,13.27,23.459,539.945664
104,lp,TTA,Test,Analogy,9,-30.567,12.559,33.04648196,12.559,-30.567,1131.873143
104,lp,TTA,Test,Analogy,10,59.476,-16.587,61.7456326,-16.587,59.476,3733.938089
105,pt,TCE,Teach,Explicit,1,178,-5,178.0702109,-5,178,48862.51568
105,pt,TCE,Teach,Explicit,2,-113.732,7.687,113.9914812,7.687,-113.732,5037.978374
105,pt,TCE,Teach,Explicit,3,-153.556,-2.107,153.5704548,-2.107,-153.556,12272.7847
105,pt,TCE,Teach,Explicit,4,-94.312,5.987,94.50183868,5.987,-94.312,2651.405206
105,pt,TCE,Teach,Explicit,5,-75.788,6.005,76.0255284,6.005,-75.788,1089.871405
105,pt,TCE,Teach,Explicit,6,-92.016,-3.241,92.07305978,-3.241,-92.016,2453.420181
105,pt,TCE,Teach,Explicit,7,-13.908,7.504,15.80324271,7.504,-13.908,859.3765277
105,pt,TCE,Teach,Explicit,8,-6.221,7.212,9.524378457,7.212,-6.221,1361.707123
105,pt,TCE,Teach,Explicit,9,1.83,16.529,16.62999522,16.529,1.83,2179.562275
105,pt,TCE,Teach,Explicit,10,-59.28,-9.055,59.96758645,-9.055,-59.28,417.3733853
105,b1,TCE,Teach,Explicit,1,150,33,153.5871088,33,150,19092.34019
105,b1,TCE,Teach,Explicit,2,-20.13,-11.595,23.2306032,-11.595,-20.13,1564.598345
105,b1,TCE,Teach,Explicit,3,-50.442,11.492,51.73452839,11.492,-50.442,4168.960798
105,b1,TCE,Teach,Explicit,4,-46.493,2.448,46.55740277,2.448,-46.493,3699.589889
105,b1,TCE,Teach,Explicit,5,-34.657,16.164,38.24111067,16.164,-34.657,2433.687711
105,b1,TCE,Teach,Explicit,6,-52.476,-19.518,55.98823894,-19.518,-52.476,5200.172241
105,b1,TCE,Teach,Explicit,7,92.09,13.44,93.06557742,13.44,92.09,6116.888446
105,b1,TCE,Teach,Explicit,8,19.725,16.173,25.50767637,16.173,19.725,93.94559312
105,b1,TCE,Teach,Explicit,9,18.251,10.078,20.8486231,10.078,18.251,20.76996532
105,b1,TCE,Teach,Explicit,10,64.606,11.492,65.62012877,11.492,64.606,2566.250119
105,b3,TCE,Teach,Explicit,1,46.989,8.87,47.81885633,8.87,46.989,3131.001856
105,b3,TCE,Teach,Explicit,2,178,-7,178.1375873,-7,178,34209.62079
105,b3,TCE,Teach,Explicit,3,-90.31,-5.665,90.4875037,-5.665,-90.31,6948.048295
105,b3,TCE,Teach,Explicit,4,-27.183,-15.068,31.07989886,-15.068,-27.183,491.4611797
105,b3,TCE,Teach,Explicit,5,-28.492,-7.875,29.56027214,-7.875,-28.492,467.3462417
105,b3,TCE,Teach,Explicit,6,-34.734,-8.448,35.74660068,-8.448,-34.734,777.6506693
105,b3,TCE,Teach,Explicit,7,-3.881,2.347,4.535479027,2.347,-3.881,79.0444125
105,b3,TCE,Teach,Explicit,8,-40.052,9.744,41.22024066,9.744,-40.052,1343.084343
105,b3,TCE,Teach,Explicit,9,-63.901,-19.458,66.79784102,-19.458,-63.901,3424.016869
105,b3,TCE,Teach,Explicit,10,-5.993,-17.398,18.40126227,-17.398,-5.993,130.9529197
105,b6,TCE,Teach,Explicit,1,24.304,8.709,25.81726355,8.709,24.304,338.8808095
105,b6,TCE,Teach,Explicit,2,39.924,20.655,44.95058176,20.655,39.924,1448.173803
105,b6,TCE,Teach,Explicit,3,32.696,0.631,32.70208827,0.631,32.696,565.4761223
105,b6,TCE,Teach,Explicit,4,10.426,24.833,26.93286775,24.833,10.426,697.8289075
105,b6,TCE,Teach,Explicit,5,16.846,-10.101,19.64224827,-10.101,16.846,134.4987811
105,b6,TCE,Teach,Explicit,6,-25.861,-18.863,32.00943751,-18.863,-25.861,1516.29752
105,b6,TCE,Teach,Explicit,7,-72.827,-17.894,74.99311412,-17.894,-72.827,6965.556661
105,b6,TCE,Teach,Explicit,8,34.201,5.701,34.67289723,5.701,34.201,686.7952983
105,b6,TCE,Teach,Explicit,9,24.771,-16.479,29.75163663,-16.479,24.771,471.2173363
105,b6,TCE,Teach,Explicit,10,5.681,-12.65,13.86709274,-12.65,5.681,134.4261497
105,hp,TCE,Teach,Explicit,1,100.578,8.168,100.9091191,8.168,100.578,8480.294782
105,hp,TCE,Teach,Explicit,2,-39.96,10.471,41.30912055,10.471,-39.96,2363.556833
105,hp,TCE,Teach,Explicit,3,-67.408,16.573,69.41543627,16.573,-67.408,5861.737593
105,hp,TCE,Teach,Explicit,4,63.657,8.263,64.19104936,8.263,63.657,3044.736165
105,hp,TCE,Teach,Explicit,5,-18.995,18.686,26.64538649,18.686,-18.995,902.0040049
105,hp,TCE,Teach,Explicit,6,116.51,9.213,116.8736902,9.213,116.51,11672.3634
105,hp,TCE,Teach,Explicit,7,-55.156,-7.194,55.62317837,-7.194,-55.156,4242.922529
105,hp,TCE,Teach,Explicit,8,-46.347,8.951,47.20344066,8.951,-46.347,3013.979708
105,hp,TCE,Teach,Explicit,9,106.347,-22.865,108.7772616,-22.865,106.347,10442.15888
105,hp,TCE,Teach,Explicit,10,-74.199,15.813,75.86529226,15.813,-74.199,6924.305049
105,lp,TCE,Teach,Explicit,1,-0.239,-0.005,0.239052296,-0.005,-0.239,41.5863386
105,lp,TCE,Teach,Explicit,2,-34.866,13.656,37.44495015,13.656,-34.866,1037.981351
105,lp,TCE,Teach,Explicit,3,-25.746,-14.094,29.35127513,-14.094,-25.746,866.2583866
105,lp,TCE,Teach,Explicit,4,34.907,9.257,36.11358052,9.257,34.907,1506.526967
105,lp,TCE,Teach,Explicit,5,42.785,9.168,43.75623897,9.168,42.785,2176.481758
105,lp,TCE,Teach,Explicit,6,-32.728,14.174,35.66544911,14.174,-32.728,918.1564138
105,lp,TCE,Teach,Explicit,7,-151.185,-6.698,151.3332991,-6.698,-151.185,21893.66503
105,lp,TCE,Teach,Explicit,8,0.975,11.474,11.51535067,11.474,0.975,58.6065992
105,lp,TCE,Teach,Explicit,9,111,6,111.1620439,6,111,13160.41226
105,lp,TCE,Teach,Explicit,10,17.923,11.32,21.19849827,11.32,17.923,503.0555792
106,pt,TTA,Test,Analogy,1,305,-2,305.0065573,-2,305,59493.43062
106,pt,TTA,Test,Analogy,2,-43.352,17.906,46.90437869,17.906,-43.352,11281.80568
106,pt,TTA,Test,Analogy,3,22.736,-11.485,25.47215972,-11.485,22.736,1571.850635
106,pt,TTA,Test,Analogy,4,30.657,-12.753,33.20377476,-12.753,30.657,1054.114164
106,pt,TTA,Test,Analogy,5,-63.448,0.048,63.44801816,0.048,-63.448,15511.39264
106,pt,TTA,Test,Analogy,6,107.313,-14.113,108.2370396,-14.113,107.313,2297.466199
106,pt,TTA,Test,Analogy,7,274,-2,274.0072992,-2,274,45331.88042
106,pt,TTA,Test,Analogy,8,-63.204,0.527,63.20619705,0.527,-63.204,15452.32977
106,pt,TTA,Test,Analogy,9,-12.052,-4.226,12.77144393,-4.226,-12.052,5357.229072
106,pt,TTA,Test,Analogy,10,53.229,13.736,54.97275814,13.736,53.229,291.9518932
106,b1,TTA,Test,Analogy,1,100.372,-9.821,100.8513283,-9.821,100.372,3866.088021
106,b1,TTA,Test,Analogy,2,105.366,-6.142,105.5448631,-6.142,105.366,4461.092826
106,b1,TTA,Test,Analogy,3,-61.524,-0.424,61.52546101,-0.424,-61.524,10050.27931
106,b1,TTA,Test,Analogy,4,50.34,-7.191,50.85101849,-7.191,50.34,164.5002696
106,b1,TTA,Test,Analogy,5,141,41,146.840049,41,141,12290.50927
106,b1,TTA,Test,Analogy,6,247,0,247,0,247,43384.46827
106,b1,TTA,Test,Analogy,7,-21.002,-10.163,23.33175032,-10.163,-21.002,3637.001632
106,b1,TTA,Test,Analogy,8,13.397,-12.061,18.02629552,-12.061,13.397,747.1471892
106,b1,TTA,Test,Analogy,9,-137.191,-3.46,137.2346242,-3.46,-137.191,30946.88144
106,b1,TTA,Test,Analogy,10,-50.577,-9.397,51.44255571,-9.397,-50.577,8031.848571
106,b3,TTA,Test,Analogy,1,30.188,-21.119,36.84192591,-21.119,30.188,1597.250634
106,b3,TTA,Test,Analogy,2,-166.262,-3.607,166.3011217,-3.607,-166.262,25380.78983
106,b3,TTA,Test,Analogy,3,-12.918,-5.237,13.93918552,-5.237,-12.918,36.72127204
106,b3,TTA,Test,Analogy,4,-27.243,-11.969,29.75631042,-11.969,-27.243,441.745041
106,b3,TTA,Test,Analogy,5,-8.485,16.209,18.29554334,16.209,-8.485,513.9951802
106,b3,TTA,Test,Analogy,6,-12.067,-9.328,15.25201865,-9.328,-12.067,34.44985444
106,b3,TTA,Test,Analogy,7,50.246,-11.79,51.61070253,-11.79,50.246,3302.959733
106,b3,TTA,Test,Analogy,8,-31.481,-15.973,35.30141768,-15.973,-31.481,692.0449818
106,b3,TTA,Test,Analogy,9,7.256,16.204,17.75441218,16.204,7.256,713.9535886
106,b3,TTA,Test,Analogy,10,101.034,-17.51,102.5400861,-17.51,101.034,11788.72086
106,b6,TTA,Test,Analogy,1,38.732,-16.703,42.18006677,-16.703,38.732,1346.994621
106,b6,TTA,Test,Analogy,2,-68.507,11.62,69.48549092,11.62,-68.507,5509.321492
106,b6,TTA,Test,Analogy,3,26.87,-12.104,29.4703871,-12.104,26.87,582.9748925
106,b6,TTA,Test,Analogy,4,-24.449,2.421,24.56857428,2.421,-24.449,866.3920519
106,b6,TTA,Test,Analogy,5,16.703,-12.588,20.91525647,-12.588,16.703,206.6757489
106,b6,TTA,Test,Analogy,6,-45.026,-8.957,45.90826206,-8.957,-45.026,2314.530751
106,b6,TTA,Test,Analogy,7,-11.377,-15.251,19.02706309,-15.251,-11.377,261.2345063
106,b6,TTA,Test,Analogy,8,14.524,-13.556,19.86735292,-13.556,14.524,161.8249137
106,b6,TTA,Test,Analogy,9,76.011,-14.766,77.43194998,-14.766,76.011,5365.370618
106,b6,TTA,Test,Analogy,10,7.262,-0.242,7.266031104,-0.242,7.262,77.91905565
106,hp,TTA,Test,Analogy,1,25.655,-17.563,31.0908024,-17.563,25.655,4107.503004
106,hp,TTA,Test,Analogy,2,-120.087,-7.1,120.2967064,-7.1,-120.087,7429.210522
106,hp,TTA,Test,Analogy,3,-139.328,9.994,139.685975,9.994,-139.328,10994.46406
106,hp,TTA,Test,Analogy,4,0.635,19.269,19.27946021,19.269,0.635,1471.747401
106,hp,TTA,Test,Analogy,5,-86.284,11.846,87.09337731,11.846,-86.284,2726.43583
106,hp,TTA,Test,Analogy,6,-40.94,14.209,43.33565831,14.209,-40.94,140.3980618
106,hp,TTA,Test,Analogy,7,-22.563,17.719,28.68888164,17.719,-22.563,329.1243648
106,hp,TTA,Test,Analogy,8,62.736,7.191,63.14678279,7.191,62.736,9490.197043
106,hp,TTA,Test,Analogy,9,-52.21,-7.795,52.78869315,-7.795,-52.21,452.2046202
106,hp,TTA,Test,Analogy,10,26.036,-6.002,26.71885664,-6.002,26.036,3784.57821
106,lp,TTA,Test,Analogy,1,40.309,8.066,41.10809941,8.066,40.309,1782.302596
106,lp,TTA,Test,Analogy,2,3.481,18.606,18.92882978,18.606,3.481,185.0709715
106,lp,TTA,Test,Analogy,3,-69.734,1.442,69.74890766,1.442,-69.734,4628.219931
106,lp,TTA,Test,Analogy,4,-121.706,4.565,121.7915829,4.565,-121.706,14364.85394
106,lp,TTA,Test,Analogy,5,-1.213,16.463,16.50762666,16.463,-1.213,107.9128673
106,lp,TTA,Test,Analogy,6,29.237,6.919,30.04454576,6.919,29.237,967.8451069
106,lp,TTA,Test,Analogy,7,-5.458,12.508,13.64697139,12.508,-5.458,54.05306233
106,lp,TTA,Test,Analogy,8,30.352,-19.547,36.10164973,-19.547,30.352,1695.283545
106,lp,TTA,Test,Analogy,9,51.648,9.461,52.507394,9.461,51.648,2874.680816
106,lp,TTA,Test,Analogy,10,24.461,2.469,24.58528995,2.469,24.461,706.0654493
107,pt,TTA,Test,Analogy,1,-242,31,243.977458,31,-242,33316.811
107,pt,TTA,Test,Analogy,2,-7.071,23.893,24.91735319,23.893,-7.071,3047.773002
107,pt,TTA,Test,Analogy,3,-96.479,17.729,98.0944182,17.729,-96.479,1337.747111
107,pt,TTA,Test,Analogy,4,-83.69,21.259,86.3479078,21.259,-83.69,647.8225629
107,pt,TTA,Test,Analogy,5,96.692,-22.067,99.17809916,-22.067,96.692,25809.32697
107,pt,TTA,Test,Analogy,6,-64.29,4.031,64.41624842,4.031,-64.29,55.17721089
107,pt,TTA,Test,Analogy,7,112.315,9.629,112.7270015,9.629,112.315,29909.57809
107,pt,TTA,Test,Analogy,8,-114.748,23.629,117.1555937,23.629,-114.748,3101.66961
107,pt,TTA,Test,Analogy,9,-164,-23,165.6049516,-23,-164,11807.8202
107,pt,TTA,Test,Analogy,10,-42.996,18.827,46.93731932,18.827,-42.996,380.2971385
107,b1,TTA,Test,Analogy,1,116.11,-24.212,118.607559,-24.212,116.11,8689.355803
107,b1,TTA,Test,Analogy,2,92.6,-15.391,93.87035145,-15.391,92.6,4663.637358
107,b1,TTA,Test,Analogy,3,-1.646,-7.708,7.881787868,-7.708,-1.646,808.8999218
107,b1,TTA,Test,Analogy,4,1.028,-7.29,7.362124965,-7.29,1.028,662.963881
107,b1,TTA,Test,Analogy,5,-60.832,17.26,63.23321773,17.26,-60.832,7846.453697
107,b1,TTA,Test,Analogy,6,-12.094,10.23,15.84038308,10.23,-12.094,1563.5144
107,b1,TTA,Test,Analogy,7,47.504,-7.968,48.16761402,-7.968,47.504,519.3152698
107,b1,TTA,Test,Analogy,8,0.49,19.602,19.60812342,19.602,0.49,1057.621496
107,b1,TTA,Test,Analogy,9,-71.032,-3.309,71.10903251,-3.309,-71.032,9405.213251
107,b1,TTA,Test,Analogy,10,147,12,147.4889826,12,147,14822.8569
107,b3,TTA,Test,Analogy,1,151,-17,151.9539404,-17,151,23958.45256
107,b3,TTA,Test,Analogy,2,-88.759,-2.195,88.7861369,-2.195,-88.759,7299.651476
107,b3,TTA,Test,Analogy,3,-60.229,-8.535,60.83073784,-8.535,-60.229,3229.8064
107,b3,TTA,Test,Analogy,4,-36.577,6.34,37.12239929,6.34,-36.577,1264.796902
107,b3,TTA,Test,Analogy,5,-57.547,-13.168,59.03434113,-13.168,-57.547,2972.175096
107,b3,TTA,Test,Analogy,6,-39.259,-6.096,39.72946384,-6.096,-39.259,1283.768082
107,b3,TTA,Test,Analogy,7,-7.559,12.436,14.5530951,12.436,-7.559,377.5974082
107,b3,TTA,Test,Analogy,8,75.835,-14.631,77.23349912,-14.631,75.835,6348.549542
107,b3,TTA,Test,Analogy,9,36.82,-15.118,39.80284316,-15.118,36.82,1693.605682
107,b3,TTA,Test,Analogy,10,-8.047,-7.559,11.04050225,-7.559,-8.047,22.30922
107,b6,TTA,Test,Analogy,1,240,35,242.5386567,35,240,51704.7999
107,b6,TTA,Test,Analogy,2,-81.116,9.299,81.64727097,9.299,-81.116,9116.749603
107,b6,TTA,Test,Analogy,3,-81.984,-3.568,82.06160418,-3.568,-81.984,9390.590422
107,b6,TTA,Test,Analogy,4,7.162,-15.714,17.26916443,-15.714,7.162,569.165948
107,b6,TTA,Test,Analogy,5,48.205,10.091,49.2498762,10.091,48.205,1156.232928
107,b6,TTA,Test,Analogy,6,16.39,13.719,21.37388736,13.719,16.39,48.84143602
107,b6,TTA,Test,Analogy,7,38.055,4.915,38.37108612,4.915,38.055,566.9609528
107,b6,TTA,Test,Analogy,8,2.814,12.155,12.47648272,12.155,2.814,159.0059856
107,b6,TTA,Test,Analogy,9,-13.967,-13.214,19.2272433,-13.214,-13.967,1211.371529
107,b6,TTA,Test,Analogy,10,-32.17,17.698,36.71686403,17.698,-32.17,2276.711247
107,hp,TTA,Test,Analogy,1,57.176,19.999,60.5727247,19.999,57.176,2964.202375
107,hp,TTA,Test,Analogy,2,9.743,13.845,16.92956213,13.845,9.743,83.55989153
107,hp,TTA,Test,Analogy,3,48.459,18.204,51.76543535,18.204,48.459,2075.505277
107,hp,TTA,Test,Analogy,4,35.896,15.897,39.25859683,15.897,35.896,1078.633728
107,hp,TTA,Test,Analogy,5,-33.332,-19.999,38.87135481,-19.999,-33.332,2124.406767
107,hp,TTA,Test,Analogy,6,-37.434,10.256,38.81352718,10.256,-37.434,1770.206997
107,hp,TTA,Test,Analogy,7,51.279,4.102,51.44280557,4.102,51.279,2197.10547
107,hp,TTA,Test,Analogy,8,-78.97,-9.743,79.56875611,-9.743,-78.97,7220.8684
107,hp,TTA,Test,Analogy,9,-55.125,1.282,55.13990523,1.282,-55.125,3576.559593
107,hp,TTA,Test,Analogy,10,46.921,9.999,47.97457912,9.999,46.921,1815.892903
107,lp,TTA,Test,Analogy,1,-24.491,14.792,28.61140236,14.792,-24.491,567.6757197
107,lp,TTA,Test,Analogy,2,-21.096,16.489,26.77551749,16.489,-21.096,455.4606639
107,lp,TTA,Test,Analogy,3,40.495,14.792,43.11204343,14.792,40.495,1862.989669
107,lp,TTA,Test,Analogy,4,-80.506,-5.092,80.66687362,-5.092,-80.506,6315.826281
107,lp,TTA,Test,Analogy,5,-64.744,16.974,66.93207162,16.974,-64.744,4040.155231
107,lp,TTA,Test,Analogy,6,51.165,22.066,55.72042337,22.066,51.165,3048.716409
107,lp,TTA,Test,Analogy,7,-10.427,18.429,21.17428558,18.429,-10.427,201.5077267
107,lp,TTA,Test,Analogy,8,72.989,-19.641,75.58546819,-19.641,72.989,6329.426798
107,lp,TTA,Test,Analogy,9,11.882,10.912,16.13237949,10.912,11.882,206.7673333
107,lp,TTA,Test,Analogy,10,5.092,-19.399,20.05616277,-19.399,5.092,748.3968807
108,pt,TTE,Test,Explicit,1,166,-6,166.1083983,-6,166,15202.82609
108,pt,TTE,Test,Explicit,2,-60.326,-4.379,60.48472466,-4.379,-60.326,10618.46651
108,pt,TTE,Test,Explicit,3,56.434,-12.649,57.83419021,-12.649,56.434,228.0869247
108,pt,TTE,Test,Explicit,4,112.625,-12.406,113.3062199,-12.406,112.625,4925.88501
108,pt,TTE,Test,Explicit,5,-7.541,-21.406,22.69545146,-21.406,-7.541,2750.464132
108,pt,TTE,Test,Explicit,6,-21.649,12.649,25.07342023,12.649,-21.649,4502.436562
108,pt,TTE,Test,Explicit,7,44.758,-8.514,45.5605834,-8.514,44.758,8.84941328
108,pt,TTE,Test,Explicit,8,97.3,-16.541,98.69597095,-16.541,97.3,3084.619546
108,pt,TTE,Test,Explicit,9,29.92,-9.244,31.31545842,-9.244,29.92,171.6363381
108,pt,TTE,Test,Explicit,10,9.487,14.838,17.61162721,14.838,9.487,1552.732201
108,b1,TTE,Test,Explicit,1,-62.839,-8.391,63.39675703,-8.391,-62.839,3676.804407
108,b1,TTE,Test,Explicit,2,-11.72,-16.183,19.98118838,-16.183,-11.72,94.06295065
108,b1,TTE,Test,Explicit,3,35.719,-17.841,39.92678602,-17.841,35.719,1473.383139
108,b1,TTE,Test,Explicit,4,-21.853,-11.509,24.69839448,-11.509,-21.853,381.6530807
108,b1,TTE,Test,Explicit,5,-80.156,-1.951,80.17974019,-1.951,-80.156,6176.102513
108,b1,TTE,Test,Explicit,6,24.861,-16.283,29.71877201,-16.283,24.861,751.9358635
108,b1,TTE,Test,Explicit,7,50.589,-21.168,54.83913881,-21.168,50.589,2868.847151
108,b1,TTE,Test,Explicit,8,109.838,-24.7,112.5809764,-24.7,109.838,12727.01106
108,b1,TTE,Test,Explicit,9,-29.242,-9.24,30.66711861,-9.24,-29.242,737.4862089
108,b1,TTE,Test,Explicit,10,-39.336,-7.252,39.99890499,-7.252,-39.336,1401.678988
108,b3,TTE,Test,Explicit,1,17.728,-13.337,22.18462425,-13.337,17.728,985.5058716
108,b3,TTE,Test,Explicit,2,30.142,-12.535,32.64454608,-12.535,30.142,1918.268416
108,b3,TTE,Test,Explicit,3,18.682,-13.349,22.96111768,-13.349,18.682,1046.314609
108,b3,TTE,Test,Explicit,4,9.857,-13.241,16.50710544,-13.241,9.857,553.2783558
108,b3,TTE,Test,Explicit,5,-87.115,-3.704,87.19370872,-3.704,-87.115,5475.27634
108,b3,TTE,Test,Explicit,6,-84.3,-7.555,84.63786401,-7.555,-84.3,5015.977344
108,b3,TTE,Test,Explicit,7,-22.386,-16.424,27.76473973,-16.424,-22.386,90.87337521
108,b3,TTE,Test,Explicit,8,-35.935,-12.442,38.02798429,-12.442,-35.935,496.3772806
108,b3,TTE,Test,Explicit,9,18.885,-16.214,24.89050062,-16.214,18.885,1072.013118
